,comment_id,video_id,author,comment_text,published_at,like_count
1676,Ugzq0-gQqZka4NOzLXV4AaABAg,UnVihN2_M2U,@Haru_Octa22,"Yunani 😏

LUCU BANGET MUKA KUCINGNYA 😭",2025-11-10T08:35:47Z,0
1677,Ugw-Ydol5oWKyOwRk7F4AaABAg,UnVihN2_M2U,@zacklyaldio5714,Keknya kucing di mesir dianggap hewan suci,2025-11-10T08:35:37Z,265
1678,UgwysFExBJkE7idqwfV4AaABAg,UnVihN2_M2U,@priyankacopramaharani9529,"mesir bagus banget,yang lainnya serem😂😂",2025-11-10T08:28:52Z,0
1679,Ugznj-1LN53jY53tz914AaABAg,UnVihN2_M2U,@ivan7111,kakak mirip banget sama naura bahri dehh🤭💅✨💅✨🔥🔥💗🎉🎉,2025-11-10T08:21:25Z,0
1680,UgyQcoVNRYIaInznvwZ4AaABAg,UnVihN2_M2U,@AyosaHimeko,"yg cina mirip kucing depan rumah ku, yg mesir kucing orkay",2025-11-10T08:21:16Z,0
1681,UgyX5rXg4ulGiQRL_pV4AaABAg,UnVihN2_M2U,@Desiemint,"Kucing roma: Duhh, tadi emak suruh beli apa ya? 🗿",2025-11-10T08:12:35Z,15
1682,UgzQZnbtukMIxTgxsGB4AaABAg,UnVihN2_M2U,@Nezina3Ch,Yg  romawi terlalu 🧐,2025-11-10T08:08:36Z,0
1683,UgyiVQf3vD7UB1e8Lf54AaABAg,UnVihN2_M2U,@nailamilatuladilah5051,Romaq kyaq genderowo,2025-11-10T08:01:40Z,0
1684,UgxpBhzHz5binFZSwpx4AaABAg,UnVihN2_M2U,@topHER0icFF2.0,Astaga kak sudah berapa bulan cari channel kamu kerana HP sebelum nya rusak sekarang baru ketemu,2025-11-10T08:00:13Z,1
1685,UgyXPFHIzReEYO7VgUV4AaABAg,UnVihN2_M2U,@ShandyFifteen,Mesir gambar kucingnya bagus itu Karena habitat kucing di Mesir jadi tau bentuk detailnya,2025-11-10T07:59:38Z,3
1686,UgxaDkrwpTAjti0KMOl4AaABAg,UnVihN2_M2U,@TotoJambi,Aneh aneh semua 😂😂😂😂😂😂,2025-11-10T07:55:46Z,0
1687,UgwkjhxmUCi5Gj02_hN4AaABAg,UnVihN2_M2U,@HAD_PRO,"Maaf nih kak,di awal muka kakak kayak ada kumisnya 🗿🗿",2025-11-10T07:53:20Z,0
1688,Ugwd12acoWNNwfe0nZx4AaABAg,UnVihN2_M2U,@MataBurai,Mesir bagus 😅,2025-11-10T07:51:21Z,0
1689,Ugw9qzm9saERTcYnw7d4AaABAg,UnVihN2_M2U,@FatihArdiansyah-p5f,"NGAKAK BANGET,KOCAK SEMUA👊🏻😭
( Kecuali yang *Mesir* )",2025-11-10T07:45:39Z,4
1690,Ugxr1I_VcfUQzNKThZ94AaABAg,UnVihN2_M2U,@KaisanYudiana,Mesir sama India mirip banget,2025-11-10T07:40:02Z,2
1691,UgzYP-dJ32jsVd2t3M54AaABAg,UnVihN2_M2U,@Rhee2,Yg dari Roma: sebat dlu gasih?,2025-11-10T07:29:45Z,0
1692,UgwvNvUjqdEVHnNOvsV4AaABAg,UnVihN2_M2U,@Ukhti_02,Mesir auranya itu lhoo😂,2025-11-10T07:28:35Z,0
1693,UgziWnpBpvDnf_Sj86h4AaABAg,UnVihN2_M2U,@Godzilla-77bf,perasaan mesir kok sangar 🥶,2025-11-10T07:27:41Z,0
1694,Ugxdv2DRHKiQ0IJFJgZ4AaABAg,UnVihN2_M2U,@juansaputra3487,Soalnya kucing dianggap tuhan/dewa sama orang Mesir dulu jadi gak heran banyak lukisan kucing di Piramida atau dimana,2025-11-10T07:26:33Z,0
1695,UgxEqqWTV_gQNv__uEp4AaABAg,UnVihN2_M2U,@divydayooXD,Ada *The Ancient God* cuyyy,2025-11-10T07:17:26Z,0
1696,UgzBlE_-EfO4np2BZT94AaABAg,UnVihN2_M2U,@SandyTan-t5f,Di mesir kucingnya bagus karena masyarakat disana dulu kucing adalah dewa mereka,2025-11-10T07:12:31Z,0
1697,Ugxfz-g0c62vianpwZd4AaABAg,UnVihN2_M2U,@ppinkeuminn,yang di cina lusyuu bangett😍,2025-11-10T07:10:03Z,0
1698,Ugw3llvM8w9IaiBWfTl4AaABAg,UnVihN2_M2U,@ygsyahril,Ntah mengapa tiap liat lukisan hewan era sebelum Masehi itu kayak lukisan manusia yg dikasih mantel dan topeng bulu hewan yg ingin dilukiskan😊,2025-11-10T07:01:27Z,12
1699,Ugy2ujs99O1yS5skvwl4AaABAg,UnVihN2_M2U,@Bangmeme-c4k,Yunani sama Roma kek bukan kucing jir Kek siluman jadi jadian,2025-11-10T06:58:33Z,0
1700,UgxsKQ0YBHPDhD0c6nZ4AaABAg,UnVihN2_M2U,@Aisyah-s4p4v,"Yunani lumayan
Roma kuving nya lagi galau😅🗿
Mesir paling proooo",2025-11-10T06:57:13Z,0
1701,Ugx_DX7unqDXPaCVrMd4AaABAg,UnVihN2_M2U,@muhammadhusein4613,mungkin krn di mesir kucing memang hewan yg sering dijumpai tdk seperti di negara lain yg hanya menggambar kucing dgn ilustrasi dari org yg pernah melihat kucing.,2025-11-10T06:36:44Z,3
1702,UgyOZHcRc4Bxyz-TJDJ4AaABAg,UnVihN2_M2U,@HisyamNizar-cx2ss,Hewan suci mesir kucing kan?,2025-11-10T06:29:33Z,0
1703,UgyJl2MvhuObCEWJHlZ4AaABAg,UnVihN2_M2U,@Kwasonguwu,Yang Roma kaya saudara jauhnya roger sumatera,2025-11-10T06:28:01Z,0
1704,Ugwg2YxHXwQ7pA0zSQx4AaABAg,UnVihN2_M2U,@wiwoqy,Yg yunani chill cat,2025-11-10T06:26:29Z,0
1705,UgzHn9Tq3XNuyxI-RoN4AaABAg,UnVihN2_M2U,@YudhaIndrawan-c4h,Yang Yunani 😭😭 🗿🗿,2025-11-10T06:23:23Z,0
1706,UgzEToPg3TZDp0Y7VMp4AaABAg,UnVihN2_M2U,@OmorixAubreyCanon,"Mesir jago gambar, yang lain malah agak skill isue😂",2025-11-10T06:18:23Z,66
1707,UgxJs0XHyncauiU16iV4AaABAg,UnVihN2_M2U,@AlyaMusdzalifah,ⓣⓘⓜ ⓖⓔⓡⓒⓔⓟ,2025-11-10T06:17:42Z,0
1708,UgyX8KTKoRz9uwxbhHd4AaABAg,UnVihN2_M2U,@jhozxy-c7c,Kalo di Mesir elegan bgt,2025-11-10T06:11:26Z,0
1709,Ugx-g_iZBRAbEjTpdw14AaABAg,UnVihN2_M2U,@SandyPeanuts,ʀᴏᴍᴀ ʙᴜᴋᴀɴ ɴᴇɢᴀʀᴀ ᴋᴀᴋ ᴛᴀᴘɪ ᴋᴏᴛᴀ ᴅɪ ɪᴛᴀʟɪᴀ😅,2025-11-10T06:05:43Z,0
1710,UgxA6Vbe5kQGtAK_teV4AaABAg,UnVihN2_M2U,@Elang_jaó,"India: bareng tuhannya
Yunani: sulit gambar makhluk, jadinya kayak AI
Romawi: seni🖌
Tiongkok: 🦝
Mesir: 🐈🐈‍⬛",2025-11-10T06:04:37Z,202
1711,UgzTOSGng6xfR-ryC0J4AaABAg,UnVihN2_M2U,@korizen-e9h,Warung maduraaaa,2025-11-10T05:59:34Z,0
1712,Ugw4jNcQSw_Z8-7LPcx4AaABAg,UnVihN2_M2U,@heavenlydemon0048,Versi mesir malah elegan banget wak❤,2025-11-10T05:56:26Z,1
1713,UgyXhXoPbDNNeg76kqt4AaABAg,UnVihN2_M2U,@hugoz778,"Sebelum:b aja
Terakhir : ngeri nyo",2025-11-10T05:53:02Z,0
1714,UgyBI38fncnNChslN9N4AaABAg,UnVihN2_M2U,@undangherdiman4188,Yg Roma kaya Onyet.,2025-11-10T05:44:34Z,0
1715,Ugy_jkVv5EcPpZv3zMh4AaABAg,UnVihN2_M2U,@AnjaniPutri-hu5bn,Gambar kucing dimesir paling cantik❤,2025-11-10T05:42:02Z,834
1716,UgzQqqirYoc9sx3aNoZ4AaABAg,UnVihN2_M2U,@_DreadNova_,"Gak heran Mesir gambarnya bagus, karena ilmu Design disana udah sangat maju buat bikin bangunan dan infrastruktur",2025-11-10T05:41:11Z,2657
1717,UgwdflgKpmKrJGL36ap4AaABAg,UnVihN2_M2U,@NormalCreature,Semangat terus ya kak ngonten nya😁,2025-11-10T05:36:45Z,1
1718,UgwZg8bg7Ix3g1Bm0P54AaABAg,UnVihN2_M2U,@YuyunAnwar-y2e,Yang Mesir itu kucing tidak berbulu itu yang disembah dari fir'aun,2025-11-10T05:35:37Z,90
1719,Ugwch8lwVQyDqXB1uQ54AaABAg,UnVihN2_M2U,@FirminaEvi,yg mesir oke jga ya 😭,2025-11-10T05:33:49Z,1
1720,Ugym2haPer7B_13XvX14AaABAg,UnVihN2_M2U,@Eshazzcicak,Yunani🗿,2025-11-10T05:27:18Z,0
1721,UgyeDa7ylok1CwB9wOJ4AaABAg,UnVihN2_M2U,@FatirAbang-m9s,SEMANGAN TRUS KAK AKU TRUS SUPORT KAKAK,2025-11-10T05:26:30Z,2
1722,Ugwl9Ep2n0OAcotj8xp4AaABAg,GHbSjBdMB8E,@SandiSadewa-w8k,Dulu w gak sesar kayak elo.,2025-11-11T12:06:56Z,0
1723,Ugx8oEvqbfyY_TFL7HJ4AaABAg,GHbSjBdMB8E,@Family24-e5p,Ai😂😂😂,2025-11-11T12:01:56Z,0
1724,UgxmFTI5XkkAkuE-uOJ4AaABAg,GHbSjBdMB8E,@HerryHartono-n5i,"Eh itu maksud nya gimana sih . Semua orang datang melihat bayimu , tapi ibumu datang untuk lihat bayi .  nya itu kagak nyambung dah harus nya . semua orang datang untuk melihat bayimu , tapi ibumu datang untuk melihat kamu . harus nya gitu baru nyambung 😅😅😂😂😢",2025-11-11T11:58:49Z,0
1725,UgzRnikmONfy6UNR8at4AaABAg,GHbSjBdMB8E,@TiniMulyani-d4t,Maksudnya orang lain lihat bayi yg dilahirkannya tapi ibudia sendiri malihat diriny,2025-11-11T11:43:13Z,0
1726,Ugw2z3mgz6809HwUEAl4AaABAg,GHbSjBdMB8E,@istoleyourtoast-y4h,Iyaa,2025-11-11T11:01:24Z,0
1727,UgxhebUMQJOe7Cie5yh4AaABAg,GHbSjBdMB8E,@gietoy4320,bedanya ibu kandung dan ibu mertua. ibu kandung akan hawatir sama kita kalau mertua ga peduli sm kita lebih seneng ke bayinya cucunya,2025-11-11T09:59:50Z,0
1728,UgzxC3o2EYVhKRptY5B4AaABAg,GHbSjBdMB8E,@Hoanghieuwxfhk-m3w,"Bener-bener berkualitas. Gak cuma buat ditonton, 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥tapi bisa jadi bahan renungan juga. Teruskan bikin konten kayak gini!",2025-11-11T09:16:42Z,0
1729,UgzCBtjP-xRecasWerl4AaABAg,GHbSjBdMB8E,@Doanminhivzqc-k9d,"𝑨𝑴𝑩𝑰𝑳𝟜𝔻🚫Waaduh Aku udah subscribe, bukan karena kamu minta tapi karena kualitas kontenmu benar-benar layak untuk terus diikuti !!",2025-11-11T09:16:29Z,0
1730,UgwRso3woU3ZOWfM_DB4AaABAg,GHbSjBdMB8E,@Quachthanhjfvsl-n5v,"Juara banget! 𝑨𝑴𝑩𝑰𝑳𝟜𝔻🚫, video ini bikin saya belajar banyak dengan cara yang menyenangkan. Lanjutkan bro!",2025-11-11T09:16:26Z,0
1731,UgwWrmp_FLBrKk_YdSF4AaABAg,GHbSjBdMB8E,@Khuonghieumwpyn-t8m,"Terima kasih udah bikin video sekeren ini,𝑨𝑴𝑩𝑰𝑳𝟜𝔻🚫 aku merasa dapet banyak banget insight baru. Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Doaku yang terbaik buat kamu dan perjalanan channel ini!",2025-11-11T09:16:22Z,0
1732,UgxFroKkw_oETGdyck94AaABAg,GHbSjBdMB8E,@Dangtruongllerb-g9i,𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥? TERBEST jepe terus bro!,2025-11-11T09:16:20Z,0
1733,UgwhBjxm876vzME8MDx4AaABAg,GHbSjBdMB8E,@Phamcuongeclja-w2n,idenya menarik nih langsung gas aja klo gitu deh ke google cari 𝑨𝑴𝑩𝑰𝑳４𝐃🔴,2025-11-11T09:16:19Z,0
1734,UgwW-Xnf9dhIdXl8p7t4AaABAg,GHbSjBdMB8E,@Quachbinhbeyrh-s5g,Pokoknya 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔴 sangat rekomend banget buat semua!,2025-11-11T09:16:17Z,0
1735,UgwzObtFfFJ3Alufpd14AaABAg,GHbSjBdMB8E,@Danganhlccri-r3w,Kontennya relate banget sama kehidupanku hehe 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔴!,2025-11-11T09:16:10Z,0
1736,Ugxd9U2xKTjyETAyGl94AaABAg,GHbSjBdMB8E,@Phanthanhqsgej-b5p,"Bener-bener berkualitas. Gak cuma buat ditonton, 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥tapi bisa jadi bahan renungan juga. Teruskan bikin konten kayak gini!",2025-11-11T09:16:05Z,0
1737,UgyYeM_rS7bVNB5vcUR4AaABAg,GHbSjBdMB8E,@Doanquyenhhylp-d5o,𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥? TERBEST jepe terus bro!,2025-11-11T09:16:04Z,0
1738,UgyDA8A4VYS6d-Wy1ip4AaABAg,GHbSjBdMB8E,@Huynhminhkkbmv-n2x,Masih yng terbaik situs 𝑨𝑴𝑩𝑰𝑳４𝐃🔴 ini  gak depo terus masih ada wd nya disini,2025-11-11T09:16:03Z,0
1739,UgyI1RlsMZOdAOtv2994AaABAg,GHbSjBdMB8E,@Chauthanhjrxvf-e2t,banyak yg komen 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥 itu apaan boss?,2025-11-11T09:16:00Z,0
1740,UgyaNr-ALk5_pWYQM4F4AaABAg,GHbSjBdMB8E,@Huynhkhanhyjuyd-m8c,Mantap jiwa raga main di 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥 cuan terus menerus tanpa ada jeda!,2025-11-11T09:15:57Z,0
1741,UgwaHYC6Q4CZ7uV9DzF4AaABAg,GHbSjBdMB8E,@Quocthaoyqojo-k4m,Selamat Tahun Baru 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥 Gacor Selalu 🎉🎉🎉🎉,2025-11-11T09:15:51Z,0
1742,UgyZM-r7tAoVH3xQ-BN4AaABAg,GHbSjBdMB8E,@Phamhieuqmdeg-r4r,STOP YA KOMEN KOMEN GAJELAS KITA ITU UDAH TAU YANG PASTI BAYAR DI 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥,2025-11-11T09:15:48Z,0
1743,UgxTUKMcmwo_7CHkg7Z4AaABAg,GHbSjBdMB8E,@Dangphuongyljdn-z1h,hanya di 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥aku bisa ngerasain makkwin coyy kalian pasti bisa juga,2025-11-11T09:15:44Z,0
1744,UgzcmE317GxLH5ys4SN4AaABAg,GHbSjBdMB8E,@Trinhanhimesg-i3x,Ternyata kita bisa main di 𝑨𝑴𝑩𝑰𝑳４𝐃🔴melalui iphone juga ya,2025-11-11T09:15:36Z,0
1745,UgxAlgz1ItqHBYDkAM14AaABAg,GHbSjBdMB8E,@Quocquyenbtixb-w5g,modal limpol jadi gope makasi 𝑨𝑴𝑩𝑰𝑳4️⃣𝐃🟥,2025-11-11T09:15:33Z,0
1746,UgyMDTR8X_onZRnEOpV4AaABAg,GHbSjBdMB8E,@Khuongminhqweso-x2b,Ini video bener-bener ngingetin gue sama 𝑨𝑴𝑩𝑰𝑳４𝐃🔴,2025-11-11T09:15:28Z,0
1747,Ugx2OBKbPwh--hkzikp4AaABAg,GHbSjBdMB8E,@InsianiIrma-k9z,"Aku ngerti, jadi semua orang tu ceritanya datang buat liat bayinya yg baru lahir, dan ibunya yg lahirin bayi ini datang lihat bayinya, maksudnya anak nya😊",2025-11-11T08:26:41Z,0
1748,Ugyt03dFJostEdc_PgJ4AaABAg,GHbSjBdMB8E,@eap0387,"❤❤❤❤❤❤❤😢bener banget makku  dibela²in berdiri g tau berapa lama, nunggui aku sadar dari habis dibius pas oprasi secsar",2025-11-11T07:36:56Z,0
1749,UgxJOlT-Qgt_e3zC_pd4AaABAg,GHbSjBdMB8E,@idalhena650,"Insya Allah bulan depan(Desember ini) cucu kedua ku lahir, doa' ya teman2 semoga persalinan SC nya lancar, anak serta cucu ku selamat dan sehat Aamiin 🤲🤲",2025-11-11T07:32:24Z,0
1750,Ugw5vr5psv3P-V-ChOB4AaABAg,GHbSjBdMB8E,@zerroz-t7j,salah nulis teks kah itu? 😂😂,2025-11-11T06:59:59Z,0
1751,UgyFo5DankTFl4i-D1V4AaABAg,GHbSjBdMB8E,@RafaelSobis-d9l,TYPOOOO NULIS NYA JIRRRR 😂😂😂😂😂,2025-11-11T06:45:34Z,0
1752,UgzJR0lRAHfZ9kkUaTp4AaABAg,GHbSjBdMB8E,@jessyndinda,My mom never do that for me. 😢,2025-11-11T06:13:55Z,0
1753,UgxFroznkRR8rgZ8f7x4AaABAg,GHbSjBdMB8E,@luckyluke178,Seorang anak akan tetap trasa  anak kecil bg seorang ibu walopun anaknya sdah besar dan berkeluarga,2025-11-11T06:04:38Z,0
1754,UgzcPalCQRlSi_Nv-xV4AaABAg,GHbSjBdMB8E,@orang12348,Apa bedanya tolol,2025-11-11T05:44:29Z,0
1755,Ugz0MIQH9NA6uRPnjOB4AaABAg,GHbSjBdMB8E,@muzaffarofficial4216,Bapak baju biru  juga langsung ke bayinya.. Respect..,2025-11-11T02:46:33Z,0
1756,UgxbRebXhWTeMw06z094AaABAg,GHbSjBdMB8E,@MuhammadRehan-w9o,"2 kali lahiran yang menemaniku di dalam ibuku,setelah bayikunkeluar ibuku menciumiku dia bilang ""pinter anakku"" .. 
Padahal aq sudah sedewasa ini saja ibuku selalu menjagaku sepenuh hati,terima kasih ibu...",2025-11-11T02:23:23Z,5
1757,Ugz1Cv-awUXEunh76ql4AaABAg,GHbSjBdMB8E,@anakbawang1428,"Bapaknya, yg baju biru, malah lebih ngk peduli lagi. Langsung ke anak ceweknya",2025-11-11T01:29:43Z,0
1758,UgxcYC7Vs45SPEbGIRR4AaABAg,GHbSjBdMB8E,@jamilahabdrahim880,Alfatehah buat ummi sy😢,2025-11-11T00:48:54Z,0
1759,UgzDouKXtaLO_LymfNZ4AaABAg,GHbSjBdMB8E,@MutiaraThania-bk6jf,mama ku juga begitu yg di dtgi bukan cucu nya dulu TPI anak nya love mama ku❤,2025-11-11T00:31:36Z,0
1760,Ugx0jULDckvcFr9L7zF4AaABAg,GHbSjBdMB8E,@MutiaraThania-bk6jf,mama ku juga begitu yg di dtgi bukan cucu nya dulu TPI anak nya love mama ku❤,2025-11-11T00:31:31Z,0
1761,UgykJYb23kZ1a9-V_yp4AaABAg,GHbSjBdMB8E,@hevtanugraha4096,Caption nya bikin bingung..,2025-11-10T23:25:40Z,0
1762,UgzCiZJPXcusA3_MNHJ4AaABAg,GHbSjBdMB8E,@AdiPutra-c4g5q,2 menit baru paham,2025-11-10T22:03:34Z,0
1763,Ugx4uuke6qUiXH2vkSR4AaABAg,GHbSjBdMB8E,@Dangquocmwfil-g9e,Pokoknya 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔴 sangat rekomend banget buat semua!,2025-11-10T19:37:50Z,0
1764,UgxwmLrqkwPOLc1DYNp4AaABAg,GHbSjBdMB8E,@Phanhuongikfwi-j2n,mainnya di 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥member baru disana pasti di kasih menang bro jadi enak tuh buat maen.,2025-11-10T19:37:41Z,0
1765,UgwzKZNEHn8g2Gl0FEJ4AaABAg,GHbSjBdMB8E,@Trankhanhxkelv-m3h,"Bener-bener berkualitas. Gak cuma buat ditonton, 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔥tapi bisa jadi bahan renungan juga. Teruskan bikin konten kayak gini!",2025-11-10T19:37:36Z,0
1766,UgxuO4gt3gsAYDRTvst4AaABAg,GHbSjBdMB8E,@Huynhcuonglkyhn-o9w,Ini konten yang relate sama gue Meraih kemenangan besar di 𝔸𝕄𝔹𝕀𝕃𝟒𝐃🔴 langsung berlibur ke luar negeri!,2025-11-10T19:37:28Z,0
1767,UgzYeEnD9goPeZrIg3F4AaABAg,GHbSjBdMB8E,@Quachhuongxdyln-h1u,Berasa dapat maxwin habis 𝑨𝑴𝑩𝑰𝑳４𝐃🔴 gacor habis,2025-11-10T19:37:28Z,0
1768,UgwLJ0zgmm37_wAH63F4AaABAg,GHbSjBdMB8E,@Trinhdungntybo-p5u,"Nyaman Banget main di 𝑨𝑴𝑩𝑰𝑳𝟜𝔻🚫,Caerrnya nggak bisa berhenti  😬💎",2025-11-10T19:37:22Z,0
1769,UgzTjqJ-zOLEzt_qNKB4AaABAg,GHbSjBdMB8E,@jenniferfeliciasawal5049,"Dulu mama ku pun begitu, aku yg pertama disapanya, , skrang mama ku sudah tiada, tiada lagi belaian selepas melahirkan,.......... .. rindu 😢",2025-11-10T17:06:01Z,0
1770,UgxmS6r7_3AXEdXARLB4AaABAg,GHbSjBdMB8E,@aiifaayellow8782,"Ah, aku senang aja saat org lebih perhatian ke bayiku yg baru lahir",2025-11-10T15:16:56Z,0
1771,UgwpUd6WU6Lf2iWoyb14AaABAg,GHbSjBdMB8E,@Zhrn04,"Persis mamaku. Masuk kamar yg pertama dipeluk & dicek sehat ya aku. Bayiku belakangan, abis ngerasa anaknya baik2 aja baru buka bekal buatku & baru cek cucunya🥹♥️ sehat2 mama",2025-11-10T15:01:53Z,0
1772,Ugy-KxnCGZ6PuXaYR1d4AaABAg,GHbSjBdMB8E,@BangJoo-c6e,Aku juga yg pertama aku lihat keadaan istri,2025-11-10T13:38:54Z,0
1773,UgwotAu4QvbtDPrVPsN4AaABAg,GHbSjBdMB8E,@Lia_Laura400,❤❤,2025-11-10T13:28:37Z,0
1774,UgyZvTb0FMpOleGBdjN4AaABAg,GHbSjBdMB8E,@GepengYati,Nulisnya yg bener anjeng,2025-11-10T06:57:54Z,0
1775,Ugy4GA_URpWigd1YnzV4AaABAg,GHbSjBdMB8E,@jagurawa,Malas mirip mantan nya,2025-11-10T06:27:27Z,0
1776,Ugz7k2VF2PGEz33fCI54AaABAg,GHbSjBdMB8E,@PuloRandublatung,Kata kata mu membuat ku ambigu😅,2025-11-10T05:25:51Z,1
1777,UgwitG6rUM4R_J6ngfx4AaABAg,GHbSjBdMB8E,@Leviathan1St,"Hah? Apa bedanya? Yg lain lihat bayinya ibumu melihat bayinya? 

Kalo ungkapan kaya yang lain fokus melihat bayinya tapi ibumu melihat ibu dari bayi masi oke si",2025-11-10T03:11:06Z,0
1778,Ugw2E1gDcx3xiaW1zah4AaABAg,GHbSjBdMB8E,@abdullahdullah9772,Gmn sih konsepnya bingung,2025-11-10T01:06:53Z,0
1779,UgxeI8ratK6QHT5A1LJ4AaABAg,GHbSjBdMB8E,@alfaadifirmansyah9521,"gimana ini penulisan deskripsinya, harusnya POV ""semua orang datang untuk melihat bayimu, tapi ibumu datang untuk melihat keadaanmu""",2025-11-10T00:03:57Z,0
1780,UgzgA06h6WYkoFVAADJ4AaABAg,GHbSjBdMB8E,@moci2995,"Nangis bgt mlm sebelum operasi sc mama sama tante ku jenguk aku dirs. Pas tante mau plg tante dtgin aku sambil ngomong ""jgn lupa doa ya nak"" 😢 seketika aku langsung nangis sambil cium tangan nya berasa beruntung bgt punya tante yg segitu perhatian nya sama kayak mama ku 😭",2025-11-09T17:32:28Z,2
1781,Ugxrb5C2E_fvEwAJUZp4AaABAg,GHbSjBdMB8E,@rismapusparespati4866,😻👼,2025-11-09T17:20:49Z,0
1782,UgzO_FaEKjwQNXqBSYF4AaABAg,GHbSjBdMB8E,@cielschimmy,"Mamaku dan suamiku, malah lupa bawa bayiku pas aku dipindah ke ruang ranap😂",2025-11-09T17:07:09Z,0
1783,UgyxB2fSsAV-m0byWgJ4AaABAg,GHbSjBdMB8E,@suryadinbasten25,"Semua hanya membahas ibu itu prmpuan itu, tanpa melihat ayahnya",2025-11-09T15:59:33Z,0
1784,Ugx8znpHgduxbOegGA14AaABAg,GHbSjBdMB8E,@tikassh,"Mama ku juga begitu. Meskipun udah punya 10 cucu. Pas aku lahiran nyamperin aku dengan mata berkaca kaca hampir nangis, ngelus kepalaku, dan bilang alhamdulillah.",2025-11-09T15:54:18Z,49
1785,Ugw4w3Ow07WjToYD3s94AaABAg,GHbSjBdMB8E,@Xray-v2z,Kalo kata nenek aku juga gitu waktu anak ku melahirkan sekarang ini giliran mu nak😂😂,2025-11-09T14:20:30Z,1
1786,UgyM2XduC0LilgjmOmV4AaABAg,GHbSjBdMB8E,@ibrahimbrami8656,Ketika nenek tak sabar lagi untuk melihat cucunya 😊😊😊,2025-11-09T13:54:56Z,1
1787,UgxLEz6t4Q4ELV2Jd7F4AaABAg,GHbSjBdMB8E,@newstoday86,Beda dengan mertua gue,2025-11-09T13:36:00Z,0
1788,Ugz0MosqPWwYUtI74KJ4AaABAg,GHbSjBdMB8E,@melissadesfirayantibintuma6349,"iyaa samaaaa😭😭mamaku menanyakan keadaan ku dan memijat badanku, dia terlebih dahulu melihatku dengan tatapan haru, dan bertanya bagaimana keadaanku.. setelahnya baru ia melihat bayiku. ya Allah, berikanlah mamaku surga firdausMu ya Allah.. aamiin allahumma aamiin❤",2025-11-09T13:28:38Z,18
1789,UgwguArZNW9LEp85NV14AaABAg,GHbSjBdMB8E,@JANGAN_ENDUS_IDUNG,Dari mukanya gedek bgt emanya sama mantunya😂😂😂😂,2025-11-09T13:27:16Z,1
1790,UgxoWtYk_fGH1ZzQbKx4AaABAg,GHbSjBdMB8E,@SMAUNKLABAirmadidi,Forr real ibu itu Salah satu orang terpeduli di dunia,2025-11-09T13:23:10Z,1
1791,UgwTjm9kOQ-OHtd0ScF4AaABAg,GHbSjBdMB8E,@zwlaja,"owhh,bru ngerti dri tdi ga ngrti",2025-11-09T13:06:07Z,0
1792,UgwI6PfvrZOLtDhe6vZ4AaABAg,GHbSjBdMB8E,@Ester_arl,lihat begini aku nangiss. 😭😭,2025-11-09T12:35:23Z,0
1793,UgzxDJrDZYpx4VCqGsR4AaABAg,GHbSjBdMB8E,@Ester_arl,lihat begini aku nangiss. 😭😭,2025-11-09T12:35:17Z,0
1794,UgyRKJmzT3zIWX3fNPN4AaABAg,GHbSjBdMB8E,@Ester_arl,lihat begini aku nangiss. 😭😭,2025-11-09T12:34:18Z,0
1795,Ugw8R8OfFS20iwfkH0N4AaABAg,GHbSjBdMB8E,@NurcayaRustam,"Klo ibu mertuaku sayang bgt cucuknya, tapi mamaku ttp sayang anaknya. Klo anak2 g mau nurut mamaku bilang k anak, klo g mau nurut aku bawa pulang anakku.",2025-11-09T11:20:08Z,0
1796,UgxmkJvOTeuKC0sKYJJ4AaABAg,GHbSjBdMB8E,@TeguhRohmadoni-c1s,Masud?  melihat bayinya apa/melihat keadaan mu,2025-11-09T09:53:50Z,0
1797,UgzZevOQrf9RG_jqOU14AaABAg,GHbSjBdMB8E,@IbraKhalil-c8b,Gw paham......,2025-11-09T07:36:52Z,0
1798,UgwfWtPOiy3aPibgt754AaABAg,GHbSjBdMB8E,@SIEGFRIEDVONNIBELUNG,Itu di captionnya gmna dah gwe bingung .. yg ngedit slah ketik atau gmna ..? . Udah gwe ulang2 baca nya msih bingung ..,2025-11-09T07:27:03Z,0
